coreproject,pmid,title,authors,publication_date,citation_count,relative_citation_ratio,reason
P30CA016359,7047539,Prolactin storage in a clonal strain of rat pituitary tumor cells is cell-cycle dependent.,D R Kiino; D E Burger; P S Dannies,1982-05-01,18.0,0.38,Published before 2000
P30CA015704,7048092,Treatment of hairy-cell leukemia with chemoradiotherapy and identical-twin bone-marrow transplantation.,M A Cheever; A Fefer; P D Greenberg; F Appelbaum; J O Armitage; C D Buckner; G E Sale; R Storb; R P Witherspoon; E D Thomas,1982-08-19,72.0,2.25,Published before 2000
P30CA015704,7048329,Immune adsorption of anti-A and anti-B antibodies.,W I Bensinger; C D Buckner; B Williams; R A Clift,1982-01-01,3.0,0.07,Published before 2000
P30CA013148,7048508,"Enhancement of in vitro immune responses of murine Peyer's patch cultures by concanavalin A, muramyl dipeptide and lipopolysaccharide.",H Kiyono; J R McGhee; J F Kearney; S M Michalek,1982-04-01,18.0,0.73,Published before 2000
P30CA015704,7048663,A monoclonal antibody (DT-2) recognizing canine T lymphocytes.,J C Wulff; H J Deeg; R Storb,1982-06-01,59.0,2.16,Published before 2000
P30CA013148,7048915,Mucocutaneous herpes simplex virus infections in immunocompromised patients. A model for evaluation of topical antiviral agents.,R Whitley; N Barton; E Collins; J Whelchel; A G Diethelm,1982-07-20,40.0,2.05,Published before 2000
P30CA014599,7049035,Cure of histiocytic lymphoma.,J E Ultmann,1982-08-01,3.0,0.18,Published before 2000
P30CA016086,7049375,Asparaginase-methotrexate in combination chemotherapy: schedule-dependent differential effects on normal versus neoplastic cells.,R L Capizzi,1981-01-01,35.0,1.0,Published before 2000
P30CA021765,7049384,Optimal current treatment of childhood acute lymphoblastic leukemia.,J V Simone,1981-01-01,8.0,0.3,Published before 2000
P30CA015704,7050046,Marrow transplantation for acute nonlymphoblastic leukemic in first remission using fractionated or single-dose irradiation.,E D Thomas; R A Clift; J Hersman; J E Sanders; P Stewart; C D Buckner; A Fefer; R McGuffin; J W Smith; R Storb,1982-05-01,245.0,8.05,Published before 2000
P30CA013330,7050092,Mutations in genes cpxA and cpxB alter the protein composition of Escherichia coli inner and outer membranes.,J McEwen; P M Silverman,1982-09-01,22.0,0.49,Published before 2000
P30CA030199,7050098,The cell attachment domain of fibronectin. Determination of the primary structure.,M D Pierschbacher; E Ruoslahti; J Sundelin; P Lind; P A Peterson,1982-08-25,160.0,3.93,Published before 2000
P30CA013330,7050661,Coordinate control of syntheses of ribosomal ribonucleic acid and ribosomal proteins during nutritional shift-up in Saccharomyces cerevisiae.,D R Kief; J R Warner,1981-11-01,157.0,2.68,Published before 2000
P30CA013330,7050662,Hierarchy of elements regulating synthesis of ribosomal proteins in Saccharomyces cerevisiae.,D R Kief; J R Warner,1981-11-01,11.0,0.19,Published before 2000
P30CA006973,7051248,Parenteral trimethoprim-sulfamethoxazole and carbenicillin as empiric therapy for neutropenic patients with cancer.,H G Braine; R K Stuart; R Saral; P S Lietman,1982-01-01,10.0,0.54,Published before 2000
P30CA006973,7051290,Bone marrow transplantation in acute leukemia.,G W Santos; H Kaizer,1982-07-01,87.0,3.64,Published before 2000
P30CA015704,7051875,The fine structure of human rectal epithelium in acute graft-versus-host disease.,B B Gallucci; G E Sale; G B McDonald; R Epstein; H M Shulman; E D Thomas,1982-06-01,67.0,1.93,Published before 2000
P30CA015704,7052152,On testing for a constant hazard against a change-point alternative.,D E Matthews; V T Farewell,1982-06-01,36.0,1.04,Published before 2000
P30CA016042,7052161,Allogeneic bone marrow transplantation for chronic myelogenous leukemia in chronic or accelerated phase.,R Champlin; W Ho; E Arenson; R P Gale,1982-10-01,66.0,2.31,Published before 2000
R01CA202919,7053082,"Structure of an amniotic fluid component, 7-(4,5-cis-dihydroxy-1-cyclopenten-3-ylaminomethyl)-7-deazaguanine (queuine), a substrate for tRNA: guanine transglycosylase.",P F Crain; S K Sethi; J R Katze; J A McCloskey,1980-09-25,21.0,0.58,Published before 2000
P30CA006516,7053240,The role of the macrophage in in vitro primary anti-DNP antibody production in man.,C Morimoto; R F Todd; J A Distaso; S F Schlossman,1981-09-01,35.0,1.0,Published before 2000
P30CA016056,7053271,Phase I trial and pharmacokinetics of a daily x 5 schedule of 3-deazauridine.,P J Creaven; R L Priore; A Mittelman; S Bruno; E S Henderson; Y M Rustum; J K Solomon,1982-01-01,8.0,0.42,Published before 2000
P30CA016520,7053816,Relationship between patients' early recognition of melanoma and depth of invasion.,B R Cassileth; W H Clark; R M Heiberger; V March; A Tenaglia,1982-01-01,35.0,1.56,Published before 2000
P30CA016359,7053832,Bone involvement in Hodgkin's disease.,L N Newcomer; M B Silverstein; E C Cadman; L R Farber; J R Bertino; L R Prosnitz,1982-01-15,43.0,2.35,Published before 2000
P30CA013148,7053834,Glucose-6-phosphate dehydrogenase: a possible clinical indicator for prostatic carcinoma.,E J Zampella; E L Bradley; T G Pretlow,1982-01-15,53.0,1.31,Published before 2000
P30CA010815,7053844,Monoclonal antibody-defined human lung cell surface protein antigens.,T Mazauric; K F Mitchell; G J Letchworth; H Koprowski; Z Steplewski,1982-01-01,58.0,1.99,Published before 2000
P30CA016087,7053862,"Phase I clinical trial of 9,10-anthracene dicarboxaldehyde (Bisantrene) administered in a five-day schedule.",R J Spiegel; R H Blum; M Levin; C A Pinto; J C Wernz; J L Speyer; K S Hoffman; F M Muggia,1982-01-01,35.0,0.95,Published before 2000
P30CA006927,7054007,Isolation of sea urchin embryo histone H2A and immunological identification of other stage-specific H2A proteins.,K M Newrock; N Freedman; C R Alfageme; L H Cohen,1982-01-01,11.0,0.3,Published before 2000
P30CA013148,7054358,Postnatal expansion of the natural killer and keller cell population in humans identified by the monoclonal HNK-1 antibody.,T Abo; M D Cooper; C M Balch,1982-01-01,211.0,6.66,Published before 2000
P30CA016520,7054510,Effect of audiovisual cancer programs on patients and families.,B R Cassileth; R M Heiberger; V March; K Sutton-Smith,1982-01-01,16.0,0.79,Published before 2000
P30CA006516,7055124,Models of varying parametric form in case-referent studies.,A M Walker; K J Rothman,1982-01-01,22.0,1.75,Published before 2000
P30CA016359,7055615,Synthesis of sialoglycoconjugates during dimethylsulfoxide-induced erythrodifferentiation of friend leukemia cells.,A E Brown; E L Schwartz; R N Dreyer; A C Sartorelli,1982-02-02,17.0,0.56,Published before 2000
P30CA010815,7055645,Monoclonal antibodies that detect differentiation surface antigens on human myelomonocytic cells.,B Perussia; G Trinchieri; D Lebman; J Jankiewicz; B Lange; G Rovera,1982-02-01,180.0,5.06,Published before 2000
P30CA021765,7056019,Hereditary elliptocytosis: morphologic abnormalities during acute hepatitis.,C H Pui; W Wang; J Wilimas,1982-03-01,2.0,0.14,Published before 2000
P30CA006973,7056227,An alternative approach to the quantitation of glucocorticoid-receptor complexes in the nuclei of lymphoid cells.,S H Kaufmann; F F Quddus; J H Shaper,1982-03-01,17.0,0.51,Published before 2000
P30CA006927,7056701,Isolation and partial characterization of membrane vesicles carrying markers of the membrane adhesion sites.,M H Bayer; G P Costello; M E Bayer,1982-02-01,75.0,2.18,Published before 2000
P30CA013330,7056757,Characterization of the proteins of the Caulobacter crescentus flagellar filament. Peptide analysis and filament organization.,A Weissborn; H M Steinmann; L Shapiro,1982-02-25,48.0,1.24,Published before 2000
P30CA014520,7057064,Prognostic value of serum lactic dehydrogenase level in Hodgkin's disease.,R F Schilling; B McKnight; J J Crowley,1982-03-01,33.0,1.72,Published before 2000
P30CA014089,7057420,Comparison of quantitative structure-activity relationships of the inhibition of leukemia cells in culture with the inhibition of dihydrofolate reductase from leukemia cells and other cell types.,T A Khwaja; S Pentecost; C D Selassie; Z Guo; C Hansch,1982-02-01,10.0,0.59,Published before 2000
P30CA014089,7057421,A comparison of the inhibition of growth of methotrexate-resistant and -sensitive leukemia cells in culture by triazines. Evidence for a new mechanism of cell resistance to methotrexate.,C D Selassie; Z Guo; C Hansch; T A Khwaja; S Pentecost,1982-02-01,9.0,0.44,Published before 2000
P30CA023074,7058283,Studies of clonogenic human tumor stem cells.,S E Salmon,1982-01-01,1.0,0.05,Published before 2000
P30CA033572,7059179,"NH2-terminal sequences of DNA-, heparin-, and gelatin-binding tryptic fragments from human plasma fibronectin.",H Pande; J E Shively,1982-01-01,30.0,0.86,Published before 2000
P30CA023074,7059463,Cimetidine enhancement of cyclophosphamide antitumour activity.,R T Dorr; D S Alberts,1982-01-01,35.0,1.49,Published before 2000
P30CA008748,7059669,"Immature megakaryocytes in the mouse: physical characteristics, cell cycle status, and in vitro responsiveness to thrombopoietic stimulatory factor.",M W Long; N Williams; S Ebbe,1982-03-01,91.0,2.29,Published before 2000
P30CA010815,7059675,A monoclonal antibody that detects expression of transferrin receptor in human erythroid precursor cells.,D Lebman; M Trucco; L Bottero; B Lange; S Pessano; G Rovera,1982-03-01,97.0,2.73,Published before 2000
P30CA010815,7059945,Ex vivo perfusion of human colon with monoclonal anticolorectal cancer antibodies.,H F Sears; D Herlyn; M Herlyn; Z Steplewski; P Grotzinger; H Koprowski,1982-03-15,36.0,1.18,Published before 2000
P30CA014599,7060013,Alteration of protein synthesis and induction of specific protein phosphorylation by hyperthermia.,I Rubin; G Getz; H Swift,1982-04-01,4.0,0.17,Published before 2000
P30CA006973,7060035,Hemolytic-uremic syndrome associated with mitomycin therapy.,M D Pavy; E L Wiley; M D Abeloff,1982-03-01,60.0,3.03,Published before 2000
P30CA016056,7060365,ROSFIT: an enzyme kinetics nonlinear regression curve fitting package for a microcomputer.,W R Greco; R L Priore; M Sharma; W Korytnyk,1982-02-01,72.0,2.39,Published before 2000
P30CA014520,7060526,Binding of [3H]monohydroxytamoxifen by immature rat tissues in vivo.,V C Jordan; R A Bowser-Finn,1982-04-01,38.0,1.82,Published before 2000
P30CA014236,7061849,The relationship between competence for secretion of H2O2 and completion of tumor cytotoxicity by BCG-elicited murine macrophages.,M S Cohen; S M Taffet; D O Adams,1982-04-01,38.0,1.26,Published before 2000
P30CA013148,7061864,Human C-reactive protein is protective against fatal Streptococcus pneumoniae infection in mice.,J Yother; J E Volanakis; D E Briles,1982-05-01,106.0,2.78,Published before 2000
P30CA010815,7063013,Maternally transmitted factors modify development and malignancy of teratomas in mice.,I Damjanov; D Solter,1982-03-04,8.0,0.2,Published before 2000
P30CA006927,7063043,The structure of a pseudo intercalated complex between actinomycin and the DNA binding sequence d(GpC).,F Takusagawa; M Dabrow; S Neidle; H M Berman,1982-04-01,88.0,2.4,Published before 2000
P30CA016087,7063165,Estrogen receptors and response to surgical adjuvant chemotherapy for breast cancer--hypothesized relationship to tumor stroma.,M Moseson,1982-01-01,3.0,0.1,Published before 2000
P30CA015704,7063639,Relationship between dose of injected 239Pu and bone sarcoma mortality in young adult beagles.,A V Peterson; R L Prentice; P Marek,1982-04-01,5.0,0.35,Published before 2000
P30CA021765,7064341,Structure of frog virus 3 genome: size and arrangement of nucleotide sequences as determined by electron microscopy.,K G Murti; R Goorha; A Granoff,1982-01-15,27.0,0.92,Published before 2000
P30CA021765,7064350,Cell oncogenes are located on the large microchromosomes in chicken cells.,A Tereba; M M Lai,1982-01-30,12.0,0.27,Published before 2000
P30CA021765,7064355,Selection and analysis of antigenic variants of the neuraminidase of N2 influenza viruses with monoclonal antibodies.,R G Webster; V S Hinshaw; W G Laver,1982-02-01,110.0,3.16,Published before 2000
P30CA006973,7065966,Epibulbar IgA plasmacytoma occurring in multiple myeloma.,R M Franklin; K R Kenyon; W R Green; R Saral; R Humphrey,1982-03-01,25.0,1.38,Published before 2000
P30CA023108,7066308,Further characterization of a Chinese hamster ovary cell mutant defective in lanosterol demethylation.,D J Berry; T Y Chang,1982-02-02,17.0,0.48,Published before 2000
P30CA013148,7066348,Polyglutamyl folate coenzymes and inhibitors of chicken liver glycinamide ribotide transformylase.,V T Chan; J E Baggott,1982-03-18,10.0,0.44,Published before 2000
P30CA013696,7066874,The rat XC sarcoma cell line: ribosomal RNA gene amplification and banded karyotype.,U Tantravahi; B F Erlanger; O J Miller,1982-02-01,14.0,0.43,Published before 2000
P30CA016086,7066887,Methotrexate cytotoxicity for L5178Y/Asn- lymphoblasts: relationship of dose and duration of exposure to tumor cell viability.,D A Keefe; R L Capizzi; S A Rudnick,1982-05-01,48.0,1.67,Published before 2000
P30CA016056,7066901,Arrest and retention of circulating cancer cells in the lungs of animals with defined metastatic status.,L Weiss; P M Ward,1982-05-01,10.0,0.2,Published before 2000
P30CA010815,7067972,Lethality of heterozygotes between t-haplotype complementation groups of mouse: sex-related effect on lethality of t6/tw5 heterozygotes.,K B Bechtol,1982-02-01,9.0,0.25,Published before 2000
P30CA006927,7068681,The H1 histones and their interphase phosphorylated states in differentiated and undifferentiated cell lines derived from murine teratocarcinomas.,R W Lennox; R G Oshima; L H Cohen,1982-05-10,84.0,1.78,Published before 2000
P30CA016359,7068766,Lipid composition of Friend leukemia cells following induction of erythroid differentiation by dimethyl sulfoxide.,L S Rittmann; C L Jelsema; E L Schwartz; A S Tsiftsoglou; A C Sartorelli,1982-01-01,15.0,0.45,Published before 2000
P30CA016086,7068768,Mitogenic activity elaborated by macrophage-like cell lines acts as competence factor(s) for BALB/c 3T3 cells.,W Wharton; G Y Gillespie; S W Russell; W J Pledger,1982-01-01,51.0,1.52,Published before 2000
P30CA010815,7068778,Expression of adhesion-related membrane components in adherent versus nonadherent hamster melanoma cells.,K A Knudsen; C H Damsky; C A Buck,1982-01-01,14.0,0.4,Published before 2000
P30CA010815,7068815,"Monoclonal antibody detection of a circulating tumor-associated antigen. I. Presence of antigen in sera of patients with colorectal, gastric, and pancreatic carcinoma.",M Herlyn; H F Sears; Z Steplewski; H Koprowski,1982-04-01,228.0,7.74,Published before 2000
P30CA010815,7068816,Monoclonal antibody detection of a circulating tumor-associated antigen. II. A longitudinal evaluation of patients with colorectal cancer.,H F Sears; M Herlyn; B Del Villano; Z Steplewski; H Koprowski,1982-04-01,109.0,4.04,Published before 2000
P30CA006973,7070352,Transitional cell carcinoma of the bladder metastatic to the breast.,A W Berkman; M Markman; J B Murphy; R E Lenhard,1982-01-01,1.0,0.13,Published before 2000
P30CA033572,7071021,Solid phase synthesis of polynucleotides. VI. Further studies on polystyrene copolymers for the solid support.,H Ito; Y Ike; S Ikuta; K Itakura,1982-03-11,191.0,4.67,Published before 2000
P30CA016672,7072716,Chromosomal localization of the human placental lactogen-growth hormone gene cluster to 17q22-24.,M E Harper; H A Barrera-Saldaña; G F Saunders,1982-03-01,101.0,2.78,Published before 2000
P30CA016058,7073678,Queuine hypomodification of tRNA induced by 7-methylguanine.,M S Elliott; R W Trewyn,1982-01-15,18.0,0.55,Published before 2000
P30CA006973,7074542,CT scan modification in the treatment of mediastinal Hodgkin's disease.,R A Rostock; A Giangreco; M D Wharam; R Lenhard; S S Siegelman; S E Order,1982-06-01,48.0,2.62,Published before 2000
P30CA033572,7074626,Serum levels of carcinoembryonic antigen and a tumor-extracted carcinoembryonic antigen-related antigen in cancer patients.,J E Shively; V Spayth; F F Chang; G E Metter; L Klein; C A Presant; C W Todd,1982-06-01,16.0,0.63,Published before 2000
P30CA014599,7074643,Anatomic substages of stage IIIA Hodgkin's disease: followup of a collaborative study.,R S Stein; H M Golomb; P H Wiernik; P Mauch; S Hellman; J E Ultmann; D S Rosenthal; J M Flexner,1982-04-01,57.0,3.03,Published before 2000
P30CA014599,7074647,The strategic role of laparotomy in staging Hodgkin's disease.,R A Larson; J E Ultmann,1982-04-01,24.0,1.57,Published before 2000
P30CA015083,7074656,Prognostic significance of mediastinal mass in childhood Hodgkin's disease.,R R Roskos; R C Evans; G S Gilchrist; E O Burgert; D M Ilstrup,1982-04-01,18.0,0.95,Published before 2000
P30CA013330,7076646,The purification and characterization of alpha-L-fucosidase from the hepatopancreas of Octopus vulgaris.,A D'Aniello; J Hakimi; G M Cacace; C Ceccarini,1982-03-01,18.0,0.79,Published before 2000
P30CA016672,7077302,Processing of the env gene products of Moloney murine leukaemia virus.,V L Ng; T G Wood; R B Arlinghaus,1982-04-01,24.0,0.45,Published before 2000
P30CA016056,7078175,Results of the national soft-tissue sarcoma registry.,C Mettlin; R Priore; U Rao; D Gamble; W Lane; P Murphy,1982-04-01,42.0,1.7,Published before 2000
P30CA008748,7078529,Comparison of dose determinations for 15-MeV neutrons.,J C McDonald; H H Barschall; R H Howell,1982-01-01,2.0,0.24,Published before 2000
P30CA014089,7079242,Diet and hormone levels in Seventh-Day Adventist teenage girls.,G E Gray; P Williams; V Gerkins; J B Brown; B Armstrong; R Phillips; J T Casagrande; M C Pike; B E Henderson,1982-01-01,19.0,0.98,Published before 2000
P30CA014089,7079243,Diet and hormone profiles in teenage girls in four countries at different risk for breast cancer.,G E Gray; M C Pike; T Hirayama; J Tellez; V Gerkins; J B Brown; J T Casagrande; B E Henderson,1982-01-01,28.0,1.19,Published before 2000
P30CA013148,7080025,The three-dimensional structure of scorpion neurotoxins.,J C Fontecilla-Camps; R J Almassy; F L Suddath; C E Bugg,1982-01-01,67.0,2.26,Published before 2000
P30CA016059,7082164,Estrogen receptors in primary breast cancer.,J P Neifeld; W Lawrence; P W Brown; W L Banks; J J Terz,1982-06-01,17.0,0.58,Published before 2000
P30CA008748,7082168,Cancer induction after pyloroplasty in rats: treatment with N-methyl-N'-nitro-N-nitrosoguanidine.,R J Salmon; E E Deschner; T Okamura; J J DeCosse; P Sherlock,1982-06-01,8.0,0.36,Published before 2000
P30CA008748,7082345,In vitro metabolism of 1-beta-D-arabinofuranosylcytosine and 1-beta-2'-fluoroarabino-5-iodocytosine in normal and herpes simplex type 1 virus-infected cells.,W Kreis; L Damin; J Colacino; C Lopez,1982-03-01,21.0,0.86,Published before 2000
P30CA006516,7082758,Nomograms for calculating the number of patients needed for a clinical trial with survival as an endpoint.,D A Schoenfeld; J R Richter,1982-03-01,224.0,6.19,Published before 2000
P30CA008748,7083153,Activity of 2-fluoro-5-methylarabinofuranosyluracil against mouse leukemias sensitive to and resistant to 1-beta-D-arabinofuranosylcytosine.,J H Burchenal; T C Chou; L Lokys; R S Smith; K A Watanabe; T L Su; J J Fox,1982-07-01,28.0,1.33,Published before 2000
P30CA006516,7083213,Strategy and alternate randomized designs in cancer clinical trials.,M Zelen,1982-05-01,57.0,2.97,Published before 2000
P30CA023100,7083215,5-FU and allopurinol: toxicity modulation and phase II results in colon cancer.,J F Kroener; F Saleh; S B Howell,1982-05-01,23.0,1.21,Published before 2000
P30CA008748,7083253,Synthesis of 3-methylpseudouridine and 2'-deoxy-3-methyl-pseudouridine.,A Matsuda; K Pankiewicz; B K Marcus; K A Watanabe; J J Fox,1982-03-01,8.0,0.27,Published before 2000
P30CA021765,7083455,Pharmacokinetics of Teniposide (VM26) and etoposide (VP16-213) in children with cancer.,W E Evans; J A Sinkule; W R Crom; L Dow; A T Look; G Rivera,1982-01-01,120.0,5.45,Published before 2000
P30CA006927,7084926,Hepatitis B virus and sex ratio on Kar Kar Island.,J Drew; W T London; B S Blumberg; S Serjeanston,1982-02-01,14.0,1.02,Published before 2000
P30CA016359,7085375,Subsequent malignancies associated with carcinoma of the uterine cervix: including an analysis of the effect of patient and treatment parameters on incidence and sites of metachronous malignancies.,D S Kapp; D Fischer; K J Grady; P E Schwartz,1982-02-01,38.0,1.73,Published before 2000
P30CA021765,7085762,Complement receptor phenotypes of culture-derived murine macrophages.,W S Walker; S E Yen,1982-03-01,16.0,0.49,Published before 2000
P30CA016059,7085847,Factors associated with racial differences in survival for prostatic carcinoma.,H H Dayal; C Chiu,1982-01-01,42.0,1.95,Published before 2000
P30CA013148,7085883,Natural killer (HNK-1+) cells in Chediak-Higashi patients are present in normal numbers but are abnormal in function and morphology.,T Abo; J C Roder; W Abo; M D Cooper; C M Balch,1982-07-01,101.0,2.65,Published before 2000
P30CA010815,7086137,Use of H-2:H-7 congenic mice to study H-2-mediated resistance to Friend leukemia virus.,P J Wettstein; K J Blank,1982-07-01,2.0,0.04,Published before 2000
P30CA014089,7086836,"Inhibition by 5-(substituted-benzyl)-2,4-diaminopyrimidines of murine tumor (L5178Y) cell cultures sensitive to and resistant to methotrexate. Further evidence for the sensitivity of resistant cells to hydrophobic drugs.",C D Selassie; R Li; C Hansch; T A Khwaja; C B Dias,1982-05-01,4.0,0.26,Published before 2000
P30CA006927,7088133,Post-translational modification of tubulin dependent on organelle assembly.,K J Brunke; P S Collis; D P Weeks,1982-06-10,42.0,0.98,Published before 2000
P30CA016359,7089561,The anticancer agent adriamycin can be actively cytotoxic without entering cells.,T R Triton; G Yee,1982-07-16,584.0,21.16,Published before 2000
P30CA033572,7091660,Microsequence analysis of peptides and proteins. II. Separation of amino acid phenylthiohydantoin derivatives by high-performance liquid chromatography on octadecylsilane supports.,D Hawke; P M Yuan; J E Shively,1982-03-01,180.0,5.59,Published before 2000
P30CA016042,7092215,Assay and purification of a solubilized membrane receptor that binds the lysosomal enzyme alpha-L-iduronidase.,A W Steiner; L H Rome,1982-04-01,74.0,2.07,Published before 2000
P30CA016520,7092420,"The care of the patient, revisited.",B R Cassileth,1982-06-01,0.0,0.0,Published before 2000
P30CA016087,7092543,Primary melanoma thickness correlated with regional lymph node metastases.,D F Roses; M N Harris; D Hidalgo; Q J Valensi; N Dubin,1982-07-01,19.0,1.19,Published before 2000
P30CA013330,7093235,Glycosylation of intracellular Sindbis virus glycoproteins.,J Hakimi; P H Atkinson,1982-04-27,25.0,0.72,Published before 2000
P30CA012197,7093904,Nonseminomatous germ-cell cancer of the testis.,B R Paschal; H B Muss; F Richards; M R Cooper; D R White; D V Jackson; J J Stuart; C L Spurr,1982-08-15,2.0,0.12,Published before 2000
P30CA006973,7093907,"Abnormal fatty acid breath tests in cancer patients, with nutritional correlation.",W E Delaney; E Nickoloff; D S Ettinger; H M Drew; D J Szeluga; R K Stuart,1982-08-15,2.0,0.12,Published before 2000
P30CA016056,7093944,General inhibition of embryonic cell aggregation by neoplastic cells.,D E Maslow; D Yu,1982-02-01,0.0,0.0,Published before 2000
P30CA030199,7093962,Placental alkaline phosphatase as a tumor marker for seminoma.,P H Lange; J L Millan; T Stigbrand; R L Vessella; E Ruoslahti; W H Fishman,1982-08-01,150.0,5.08,Published before 2000
P30CA006973,7093969,Development and characterization of a cyclophosphamide-resistant mouse plasmacytoma cell line.,C G Frondoza; S M Trivedi; R L Humphrey,1982-07-01,18.0,0.82,Published before 2000
P30CA006927,7094992,Independent segregation of NZB immune abnormalities in NZB x C58 recombinant inbred mice.,M H Bocchieri; A Cooke; J B Smith; M Weigert; R J Riblet,1982-04-01,55.0,1.24,Published before 2000
P30CA010815,7095898,Cell-surface antigens of a clonal human embryonal carcinoma cell line: morphological and antigenic differentiation in culture.,P W Andrews; P N Goodfellow; L H Shevinsky; D L Bronson; B B Knowles,1982-05-15,162.0,3.21,Published before 2000
P30CA016059,7096531,Race and socio-economic status in survival from breast cancer.,H H Dayal; R N Power; C Chiu,1982-01-01,199.0,8.23,Published before 2000
P30CA006927,7097717,Species- or isozyme-specific enzyme inhibitors. 5. Differential effects of thymidine substituents on affinity for rat thymidine kinase isozymes.,A Hampton; R R Chawla; F Kappler,1982-06-01,33.0,1.48,Published before 2000
P30CA016359,7097727,"2- and 6-methyl-1,4-naphthoquinone derivatives and potential bioreductive alkylating agents.",I Antonini; T S Lin; L A Cosby; Y R Dai; A C Sartorelli,1982-06-01,31.0,1.35,Published before 2000
P30CA013148,7097856,Effects of monensin on morphogenesis and infectivity of Friend murine leukemia virus.,R V Srinivas; L R Melsen; R W Compans,1982-06-01,27.0,0.76,Published before 2000
P30CA021765,7097861,Antigenic and genetic characterization of a novel hemagglutinin subtype of influenza A viruses from gulls.,V S Hinshaw; G M Air; A J Gibbs; L Graves; B Prescott; D Karunakaran,1982-06-01,105.0,3.51,Published before 2000
P30CA013696,7097864,Characterization of a temperature-sensitive fiber mutant of type 5 adenovirus and effect of the mutation on virion assembly.,C C Chee-Sheung; H S Ginsberg,1982-06-01,37.0,0.93,Published before 2000
P30CA016520,7097966,Attitudes toward clinical trials among patients and the public.,B R Cassileth; E J Lusk; D S Miller; S Hurwitz,1982-08-27,227.0,8.7,Published before 2000
P30CA014520,7100389,Evidence for the repair of potentially lethal damage in irradiated bone marrow.,F Thomas; M N Gould,1982-01-01,8.0,0.5,Published before 2000
P30CA013696,7100397,An algorithm for determining the proximity distribution from dose-averaged lineal energies.,M Zaider; D J Brenner; K Hanson; G N Minerbo,1982-07-01,9.0,0.8,Published before 2000
P30CA014520,7100399,Rat mammary cell survival following irradiation with 14.3-MeV neurons.,P A Mahler; M N Gould; P M DeLuca; D W Pearson; K H Clifton,1982-08-01,9.0,0.54,Published before 2000
P30CA012197,7100976,Racial differences in knowledge of cancer: a pilot study.,R Michielutte; R A Diseker,1982-01-01,50.0,3.24,Published before 2000
P30CA014089,7102647,Reliability of recall of drug usage and other health-related information.,A Paganini-Hill; R K Ross,1982-07-01,303.0,13.28,Published before 2000
P30CA013148,7102700,Pharmacokinetics of acyclovir in humans following intravenous administration. A model for the development of parenteral antivirals.,R J Whitley; M R Blum; N Barton; P de Miranda,1982-07-20,68.0,3.29,Published before 2000
P30CA014520,7102748,Percutaneous lymph node aspiration in patients with gynecologic tumors.,T L Ewing; D A Buchler; D L Hoogerland; M G Sonek; G W Wirtanen,1982-08-01,10.0,0.88,Published before 2000
P30CA033572,7103055,Avidin as a precipitant for biotin-labeled antibody in a radioimmunoassay for carcinoembryonic antigen.,B R Clark; C W Todd,1982-04-01,19.0,0.77,Published before 2000
P30CA016520,7103170,Pharmacokinetic and anti-tumor studies with the radiosensitizer misonidazole in dogs with spontaneous fibrosarcomas.,W A Creasey; D E Thrall,1982-06-01,5.0,0.37,Published before 2000
P30CA033572,7104953,Flow cytometry in the diagnosis and classification of malignant lymphoma and leukemia.,L W Diamond; B N Nathwani; H Rappaport,1982-09-15,179.0,7.73,Published before 2000
P30CA008748,7104996,Biochemical effects of 2'-fluoro-5-methyl-1-beta-D-arabinofuranosyluracil and 2'-fluoro-5-iodo-1-beta-D-arabinofuranosylcytosine in mouse leukemic cells sensitive and resistant to 1-beta-D-arabinofuranosylcytosine.,T C Chou; J H Burchenal; F A Schmid; T J Braun; T L Su; K A Watanabe; J J Fox; F S Philips,1982-10-01,19.0,0.93,Published before 2000
P30CA014520,7105002,"Clonal analysis of the stepwise appearance of anchorage independence and tumorigenicity in CAK, a permanent line of mouse cells.",D G Thomassen; R DeMars,1982-10-01,38.0,1.06,Published before 2000
P30CA010815,7105008,Neoplastic transformation of Syrian hamster epidermal cells in vitro.,J F Sina; M O Bradley; T G O'Brien,1982-10-01,9.0,0.25,Published before 2000
P30CA014520,7105032,Induction of ornithine decarboxylase activity in mouse urinary bladder by L-tryptophan and some of its metabolites.,M Matsushima; S Takano; E Ertürk; G T Bryan,1982-09-01,35.0,1.32,Published before 2000
P30CA021765,7105613,Interaction of health-care professionals with critically ill children and their parents.,G W Marten; A M Mauer,1982-09-01,10.0,0.85,Published before 2000
P30CA013330,7107555,Synthesis and utilization of fatty acids by wild-type and fatty acid auxotrophs of Caulobacter crescentus.,V Letts; P Shaw; L Shapiro; S Henry,1982-09-01,13.0,0.54,Published before 2000
P30CA008748,7107708,Gene amplification accompanies low level increases in the activity of dihydrofolate reductase in antifolate-resistant Chinese hamster lung cells containing abnormally banding chromosomes.,J A Lewis; J L Biedler; P W Melera,1982-08-01,35.0,0.8,Published before 2000
P30CA013330,7107712,Ribosomal proteins are synthesized preferentially in cells commencing growth.,R J Tushinski; J R Warner,1982-07-01,65.0,1.38,Published before 2000
P30CA014089,7107942,Molecular weight and therapeutic dose of drug.,E J Lien,1982-06-01,4.0,0.33,Published before 2000
P30CA023108,7108224,Isolation and characterization of a monoclonal antibody-resistant antigenic mutant of Toxoplasma gondii.,L H Kasper; J H Crabb; E R Pfefferkorn,1982-10-01,45.0,1.54,Published before 2000
